Date,Open,High,Low,Close,P/E,P/B,Div Yield %
2007-11-08,5779.2998046875,5780.7998046875,5646.75,5698.75,16.46508171009576,3.2209490102831078,2.262713063543228
2007-11-12,5660.60009765625,5660.60009765625,5477.5,5617.10009765625,25.263495397682355,3.842541650458265,2.202028087405373
2007-11-13,5612.35009765625,5758.85009765625,5591.60009765625,5695.39990234375,21.60228740609402,3.0412878839635313,1.6157572320225349
2007-11-14,5703.9501953125,5950.2001953125,5700.0498046875,5937.89990234375,16.83057352267168,2.662459269613345,1.3451267377862126
2007-11-15,5942.7001953125,5966.9501953125,5895.64990234375,5912.10009765625,22.427653651669054,4.485163590975526,1.6091231988396566
2007-11-16,5913.14990234375,5948.0498046875,5817.39990234375,5906.85009765625,15.515827816728276,2.8124030158611983,2.2393260636628303
2007-11-19,5908.0498046875,5981.7998046875,5893.7998046875,5907.64990234375,28.63980603118173,4.476841987926962,1.3414488037290886
2007-11-20,5911.25,5923.7001953125,5755.7998046875,5780.89990234375,18.881699724000253,4.454559865132895,1.786654518786624
2007-11-21,5778.7998046875,5790.0498046875,5530.85009765625,5561.0498046875,24.937834265309732,4.087636207816079,2.209145121941121
2007-11-22,5564.64990234375,5608.64990234375,5394.35009765625,5519.35009765625,19.675666141341164,3.818845924163995,1.5302162126925682
2007-11-23,5524.2998046875,5638.60009765625,5514.75,5608.60009765625,22.801020317667163,3.655614100502169,1.963314455504046
2007-11-26,5611.2998046875,5772.5498046875,5608.9501953125,5731.7001953125,23.200654190149194,4.23220309075567,1.3684473610732217
2007-11-27,5729.25,5743.5498046875,5655.60009765625,5698.14990234375,17.772816832882906,3.0788790432389757,1.1639191680522398
2007-11-28,5699.5498046875,5749.9501953125,5595.5,5617.5498046875,29.54376941646838,3.435362424969754,2.1915763376392845
2007-11-29,5617.7998046875,5725.0,5612.10009765625,5634.60009765625,26.626992350416717,3.738779938733004,1.1484529351130601
2007-11-30,5633.89990234375,5782.5498046875,5632.64990234375,5762.75,29.09248412346284,3.322380951738982,1.407072092619377
2007-12-03,5765.4501953125,5878.7998046875,5754.60009765625,5865.0,28.422410256414732,3.354972908180536,2.2826641329961603
2007-12-04,5870.2001953125,5897.25,5840.2998046875,5858.35009765625,23.968499682166275,3.160569335004169,1.5197039306180007
2007-12-05,5861.89990234375,5949.2998046875,5859.9501953125,5940.0,28.82811352534675,3.628463633369072,2.459568024271242
2007-12-06,5941.0498046875,6027.0498046875,5919.7998046875,5954.7001953125,16.327387530778793,4.201149056030232,2.4696015021607893
2007-12-07,5963.60009765625,6042.10009765625,5894.7998046875,5974.2998046875,17.93974293628718,2.9030567560126257,1.402414030680335
2007-12-10,5974.0,6015.2998046875,5923.35009765625,5960.60009765625,15.67840933365807,4.368866077506883,1.0614673333748357
2007-12-11,5960.39990234375,6111.2001953125,5960.39990234375,6097.25,19.879954961448966,3.878175307496459,2.0575949263080684
2007-12-12,6067.0498046875,6175.64990234375,6005.4501953125,6159.2998046875,20.83015934534223,4.146546425360061,1.6764797539725156
2007-12-13,6159.25,6185.39990234375,6040.39990234375,6058.10009765625,19.07023547660844,3.612381385260023,1.1511292659393644
2007-12-14,6056.2001953125,6078.5498046875,6015.0498046875,6047.7001953125,27.43106263727894,4.059033402848127,2.0612842284670645
2007-12-17,6037.9501953125,6039.9501953125,5740.60009765625,5777.0,20.351299900403838,2.532400794678934,1.0467623636678818
2007-12-18,5777.60009765625,5874.60009765625,5710.60009765625,5742.2998046875,19.21401764531071,4.136760849559071,2.3052950357383635
2007-12-19,5730.25,5840.7998046875,5676.7001953125,5751.14990234375,23.14044124737373,2.5802777181707333,1.2079787936699555
2007-12-20,5751.75,5799.5,5742.75,5766.5,17.113863374621438,4.279826752725725,1.1909678181200876
2007-12-24,5771.2998046875,6001.0498046875,5771.2998046875,5985.10009765625,27.032954711310595,4.483925494477287,1.2635084469528768
2007-12-26,5988.4501953125,6085.25,5988.4501953125,6070.75,16.118259655196564,3.0881349243535556,2.4403995377380996
2007-12-27,6069.0,6110.85009765625,6060.2001953125,6081.5,29.80330404900776,2.9206371125715873,2.0397540403807692
2007-12-28,6079.5498046875,6098.60009765625,6021.89990234375,6079.7001953125,26.58367153944986,4.030726727716082,2.2020573031954553
2007-12-31,6095.0,6167.75,6095.0,6138.60009765625,17.980735223012587,3.0060526818405062,1.5964524785991294
2008-01-01,6136.75,6165.35009765625,6109.85009765625,6144.35009765625,15.082831756854036,4.231124766344407,1.5044690912574334
2008-01-02,6144.7001953125,6197.0,6060.85009765625,6179.39990234375,27.231921426822513,2.7056851843149534,1.351726010174755
2008-01-03,6184.25,6230.14990234375,6126.39990234375,6178.5498046875,25.602860157714257,2.7519103927587167,1.7209720424686135
2008-01-04,6179.10009765625,6300.0498046875,6179.10009765625,6274.2998046875,25.93510752061481,4.458303110201231,1.8277431003012528
2008-01-07,6271.0,6289.7998046875,6193.35009765625,6279.10009765625,26.569055200289185,3.847677796540009,1.9476622654791331
2008-01-08,6282.4501953125,6357.10009765625,6221.60009765625,6287.85009765625,16.110669776011356,4.193774448857906,1.3856777559980418
2008-01-09,6287.5498046875,6338.2998046875,6231.25,6272.0,20.37698592816409,3.1486587547030362,2.422981121354486
2008-01-10,6278.10009765625,6347.0,6142.89990234375,6156.9501953125,16.738035892876944,3.852967499041209,1.2546377473107038
2008-01-11,6166.64990234375,6224.2001953125,6112.5498046875,6200.10009765625,27.946551388133905,3.6884836546171944,2.4484797621496184
2008-01-14,6208.7998046875,6244.14990234375,6172.0,6206.7998046875,24.34947190241337,3.706300240245894,1.0222841837612557
2008-01-15,6226.35009765625,6260.4501953125,6053.2998046875,6074.25,19.963470372789736,3.865064919075443,1.7216885377252684
2008-01-16,6065.0,6065.0,5825.75,5935.75,15.953375254290355,3.650718346258197,1.5000517571748442
2008-01-17,5937.9501953125,6013.14990234375,5880.2998046875,5913.2001953125,19.664734825734932,3.3581247386053317,1.6736851208953762
2008-01-18,5907.75,5908.75,5677.0,5705.2998046875,19.877749830401207,3.0518453887610937,1.8559968684711836
2008-01-21,5705.0,5705.0,4977.10009765625,5208.7998046875,25.944092675070962,4.037162661826404,1.6533837370190636
2008-01-22,5203.35009765625,5203.35009765625,4448.5,4899.2998046875,24.563362070328196,2.9525448600063724,1.6222702754523923
2008-01-23,4903.0498046875,5328.0498046875,4891.60009765625,5203.39990234375,28.308191138644897,3.8847086123088284,2.09908512311996
2008-01-24,5208.0,5357.2001953125,4995.7998046875,5033.4501953125,22.08322387742924,2.9666656452986535,2.028814412629697
2008-01-25,5035.0498046875,5399.25,5035.0498046875,5383.35009765625,16.793913689074525,3.750660339908908,2.249906923053772
2008-01-28,5380.9501953125,5380.9501953125,5071.0,5274.10009765625,25.698671808344926,3.9941565342580576,1.3749384718592434
2008-01-29,5279.5498046875,5391.60009765625,5225.25,5280.7998046875,26.411775729253463,2.9374277778130784,1.9142927646310954
2008-01-30,5283.75,5314.2998046875,5142.25,5167.60009765625,23.419157963542446,2.619886601722617,1.8777921780892808
2008-01-31,5172.25,5251.64990234375,5071.14990234375,5137.4501953125,26.564507699318415,2.7619474859883484,1.5546067163090331
2008-02-01,5140.60009765625,5339.9501953125,5090.75,5317.25,22.40693394546586,3.711993934542051,1.7290863128540215
2008-02-04,5315.5498046875,5545.2001953125,5315.5498046875,5463.5,22.840992440729913,4.198892812451471,1.470673214958593
2008-02-05,5463.75,5500.60009765625,5412.9501953125,5483.89990234375,21.413115275378246,2.5899936424708487,1.2127665964254777
2008-02-06,5470.39990234375,5470.39990234375,5257.0498046875,5322.5498046875,15.381286901161427,3.9683025180832923,1.3207018159940993
2008-02-07,5322.5498046875,5344.60009765625,5113.85009765625,5133.25,16.618371404899566,3.1826372919001042,1.1582704696018016
2008-02-08,5132.10009765625,5173.85009765625,5034.25,5120.35009765625,15.471437785301013,3.457056739839045,2.024604362785186
2008-02-11,5120.5498046875,5126.39990234375,4803.60009765625,4857.0,24.546156168956706,4.357719099691131,1.9910910896637273
2008-02-12,4877.85009765625,4949.60009765625,4820.4501953125,4838.25,19.7153397161449,3.1639430094716907,2.4259095573698093
2008-02-13,4836.5498046875,4986.5498046875,4836.5498046875,4929.4501953125,22.62856036747054,3.430673867878972,2.094517620470862
2008-02-14,4944.64990234375,5220.25,4944.64990234375,5202.0,28.613497108891394,2.527364829521362,1.0780687581341972
2008-02-15,5202.85009765625,5315.39990234375,5104.75,5302.89990234375,18.739383437233123,2.663197440009677,2.3263677608934312
2008-02-18,5304.4501953125,5348.60009765625,5224.0,5276.89990234375,21.155743845534445,3.017183182269568,2.2940127444185885
2008-02-19,5278.39990234375,5368.4501953125,5262.0,5280.7998046875,26.33326707814573,2.555704481642149,1.664980481159048
2008-02-20,5267.14990234375,5267.14990234375,5116.2998046875,5154.4501953125,18.431972482374338,3.7627506520965017,1.8787945757918822
2008-02-21,5156.89990234375,5241.35009765625,5120.0498046875,5191.7998046875,16.154698647431896,3.352796713603245,2.464117498708778
2008-02-22,5183.39990234375,5184.0,5092.7998046875,5110.75,19.34627179370652,3.596290405456044,1.7984565457722494
2008-02-25,5112.25,5212.35009765625,5055.14990234375,5200.7001953125,17.418319308810066,2.8492943717926593,2.3579827425641344
2008-02-26,5200.7998046875,5281.2001953125,5200.7998046875,5270.0498046875,28.945464785138597,3.0918640588732322,1.1245581367152797
2008-02-27,5271.39990234375,5368.14990234375,5249.75,5268.39990234375,27.121805693466253,3.82764894970545,1.2865778030630244
2008-02-28,5266.35009765625,5302.85009765625,5227.14990234375,5285.10009765625,24.501056347656352,4.4306054472608,1.6611324151619766
2008-02-29,5285.0,5290.7998046875,5098.35009765625,5223.5,28.071908852815767,2.6008335472044184,1.877135212505957
2008-03-03,5222.7998046875,5222.7998046875,4936.0498046875,4953.0,27.055081153486718,4.280768641710532,2.2243417777942005
2008-03-04,4958.5498046875,4976.7001953125,4812.9501953125,4864.25,17.798550883290538,3.6537624026224167,2.4823931727147803
2008-03-05,4866.85009765625,4936.75,4847.25,4921.39990234375,28.388384977349666,3.627839133511247,1.5832772447111747
2008-03-07,4918.2998046875,4918.2998046875,4672.25,4771.60009765625,23.090133628734762,3.5005570704155207,1.0711234542101273
2008-03-10,4767.7998046875,4814.9501953125,4620.5,4800.39990234375,27.111602327460936,2.6387881718083666,2.2017572549429874
2008-03-11,4796.2998046875,4888.5,4732.85009765625,4865.89990234375,28.4413694988524,2.679753703472321,1.906571078624212
2008-03-12,4869.75,5019.2001953125,4854.75,4872.0,19.77005212457796,3.7018240113181724,1.2978142883023025
2008-03-13,4868.7001953125,4868.7998046875,4580.14990234375,4623.60009765625,16.65077886791515,3.1819171428711166,1.7422426849321302
2008-03-14,4623.7998046875,4758.9501953125,4607.5498046875,4745.7998046875,18.419027438129124,4.334536133155361,2.1134653683005866
2008-03-17,4745.4501953125,4745.4501953125,4482.10009765625,4503.10009765625,21.406616829393844,3.3131810747189445,2.1556176806029654
2008-03-18,4519.89990234375,4617.9501953125,4468.5498046875,4533.0,27.270221488837397,2.7865629174052824,1.749427617998143
2008-03-19,4534.75,4718.39990234375,4533.89990234375,4573.9501953125,27.910958748845154,3.929437667004072,1.4578217951932886
2008-03-24,4576.7998046875,4649.4501953125,4539.7998046875,4609.85009765625,15.10428195796786,3.0867068428820197,2.4606138730577403
2008-03-25,4616.7998046875,4896.7998046875,4616.7998046875,4877.5,22.661209538663485,3.550940614711786,1.9950439164347393
2008-03-26,4878.7001953125,4912.2998046875,4808.64990234375,4828.85009765625,21.261165047231685,3.89566557101034,1.6123562790194481
2008-03-27,4828.7998046875,4863.75,4769.60009765625,4830.25,18.331617157060954,4.300528222404141,1.4206948363069787
2008-03-28,4830.0,4970.7998046875,4796.35009765625,4942.0,16.797980510005242,4.084382389603352,2.0966544745053435
2008-03-31,4942.14990234375,4947.0,4703.85009765625,4734.5,20.06422757105442,3.852722135745448,1.3632751683906514
2008-04-01,4735.64990234375,4800.75,4628.75,4739.5498046875,29.143645558687787,3.859266364790287,1.2575649834605322
2008-04-02,4741.39990234375,4916.75,4741.39990234375,4754.2001953125,19.848043980311328,4.391849288064173,1.7947508334431055
2008-04-03,4753.89990234375,4833.25,4738.2001953125,4771.60009765625,22.781859326150492,3.091648194993072,1.4349810889662127
2008-04-04,4766.7001953125,4791.7001953125,4632.7001953125,4647.0,25.545284383427667,2.5022241883923746,1.9433577173854226
2008-04-07,4631.35009765625,4798.5498046875,4628.7998046875,4761.2001953125,20.45444403568941,3.0439091187963974,1.1769080123113502
2008-04-08,4760.64990234375,4769.5498046875,4677.7998046875,4709.64990234375,29.57673124081441,2.935782759253488,1.9824116568509824
2008-04-09,4707.0498046875,4758.25,4667.5,4747.0498046875,29.43670942413167,3.8236691702279964,1.4249447919965532
2008-04-10,4747.5498046875,4799.5,4720.89990234375,4733.0,18.776734437380462,3.7674231995310583,1.000364401651769
2008-04-11,4734.35009765625,4817.39990234375,4727.25,4777.7998046875,22.45872758838578,3.686922765409448,1.1904040865112646
2008-04-15,4779.9501953125,4917.10009765625,4708.2998046875,4879.64990234375,19.513174647251546,2.5324868864189076,2.400423066752641
2008-04-16,4881.64990234375,4951.39990234375,4874.0498046875,4887.2998046875,19.272607415662016,3.957556108901295,2.301031958673037
2008-04-17,4890.60009765625,4984.9501953125,4889.64990234375,4958.39990234375,15.553304210317991,3.147060824970983,1.3504135480543553
2008-04-21,4955.89990234375,5053.39990234375,4955.89990234375,5037.0,24.143465009698453,3.830111978013262,2.1675578568182368
2008-04-22,5037.0498046875,5074.25,4994.0498046875,5049.2998046875,22.54018534843292,3.6131568570043067,1.9128573897609613
2008-04-23,5044.35009765625,5083.5,5003.5498046875,5022.7998046875,15.77218126874984,3.1854618508558143,2.456357067174804
2008-04-24,5022.89990234375,5072.7001953125,4991.35009765625,4999.85009765625,19.179696963549173,2.7691525342082155,1.5604084893010888
2008-04-25,4999.14990234375,5117.7001953125,4999.14990234375,5111.7001953125,28.623988289499806,2.688837795320962,2.022190918775757
2008-04-28,5112.5,5147.4501953125,5079.14990234375,5089.64990234375,18.593428360004587,4.163036666224447,1.0953035836358778
2008-04-29,5092.39990234375,5210.89990234375,5082.14990234375,5195.5,17.173423081368348,4.336795084163116,1.5943710202246089
2008-04-30,5198.35009765625,5230.75,5155.85009765625,5165.89990234375,22.341791404163445,3.799576093528599,2.4457264917822705
2008-05-02,5265.2998046875,5298.85009765625,5197.60009765625,5228.2001953125,29.78475681165901,2.7068682297209667,1.8084713116751807
2008-05-05,5227.25,5254.5,5182.60009765625,5192.25,18.630829072672505,3.3040544337764812,1.4318192550022668
2008-05-06,5192.35009765625,5206.5,5110.89990234375,5144.64990234375,25.08203321108818,3.9578784002103147,1.1804064446929103
2008-05-07,5156.7001953125,5159.0498046875,5101.25,5135.5,26.424294229930766,4.059641768020136,2.0552925102722956
2008-05-08,5135.7998046875,5143.0498046875,5062.4501953125,5081.7001953125,18.564563159885996,2.736437244582177,1.9672840651445902
2008-05-09,5070.85009765625,5087.64990234375,4969.39990234375,4982.60009765625,25.923245229177894,2.500061437690765,1.560908070405662
2008-05-12,4981.0,5021.75,4913.7998046875,5012.64990234375,20.516746990788796,3.92427409176121,2.4264120277987513
2008-05-13,5008.60009765625,5066.0,4943.75,4957.7998046875,24.48458745890369,3.2131923519724115,1.0333042194817754
2008-05-14,4958.4501953125,5026.10009765625,4932.0498046875,5011.75,24.50294566141342,3.0089626632365203,1.4555857774477388
2008-05-15,5010.89990234375,5118.5498046875,4999.60009765625,5115.25,23.036620261121378,2.525794939579051,2.3816042294493722
2008-05-16,5115.64990234375,5167.39990234375,5106.39990234375,5157.7001953125,16.354346550816125,3.5805988135229994,1.4814031574791606
2008-05-20,5157.0,5160.0498046875,5072.39990234375,5104.9501953125,27.52953743383857,4.202301470851964,1.3783792507827557
2008-05-21,5105.7001953125,5135.5498046875,5048.7001953125,5117.64990234375,19.811700974576038,4.415263292545176,1.8013306148968709
2008-05-22,5117.0,5118.89990234375,5010.7001953125,5025.4501953125,17.797777655997812,3.6314899012265784,2.235702624880807
2008-05-23,5026.5498046875,5059.0498046875,4940.7001953125,4946.5498046875,15.611627123321458,3.5289226554797883,1.1547201413175416
2008-05-26,4953.60009765625,4953.60009765625,4858.0,4875.0498046875,23.863394147823627,2.6701127709784824,2.414531064468604
2008-05-27,4877.14990234375,4932.0,4846.2001953125,4859.7998046875,25.163465427634236,3.5977456030851993,2.192609321771746
2008-05-28,4862.7001953125,4926.89990234375,4835.64990234375,4918.35009765625,15.248817433917843,3.2599581579307895,1.271875383327328
2008-05-29,4926.2998046875,4957.39990234375,4801.89990234375,4835.2998046875,22.681395874489215,3.7142705617671536,2.068011941797244
2008-05-30,4844.0498046875,4908.85009765625,4833.4501953125,4870.10009765625,18.39743662796907,3.2774526957530936,1.5774380839563358
2008-06-02,4869.25,4908.7998046875,4713.0,4739.60009765625,24.677591856141746,2.9805982469007333,1.603442017114478
2008-06-03,4739.2998046875,4739.2998046875,4634.0,4715.89990234375,17.61549643507487,2.689930550456753,2.1749351386582996
2008-06-04,4718.7001953125,4731.5,4564.5,4585.60009765625,25.36406607153699,3.1298368891777915,2.4441772119710983
2008-06-05,4586.9501953125,4690.60009765625,4536.25,4676.9501953125,20.801030194508062,2.6932896685755043,1.1899838092707908
2008-06-06,4680.5498046875,4746.2998046875,4614.25,4627.7998046875,29.050949831051017,2.853793901647968,1.6309453553182292
2008-06-09,4626.4501953125,4626.4501953125,4411.60009765625,4500.9501953125,17.0628141621899,4.474672317159092,1.7214124121264553
2008-06-10,4522.0,4522.5498046875,4369.7998046875,4449.7998046875,20.115995265753877,3.3882071138132375,1.5644677254324963
2008-06-11,4469.64990234375,4541.0498046875,4468.0498046875,4523.60009765625,16.702102818608836,3.563743533010033,1.5447836855743375
2008-06-12,4524.39990234375,4550.0,4392.0,4539.35009765625,28.87040427417844,4.247237057474431,1.0784030013423949
2008-06-13,4539.5,4563.35009765625,4491.35009765625,4517.10009765625,28.160090300714714,4.491137800981376,2.028307930843935
2008-06-16,4536.2998046875,4617.7001953125,4536.2998046875,4572.5,18.869124415727335,3.6654288986893633,1.6543216256800681
2008-06-17,4572.5,4664.0498046875,4561.75,4653.0,24.899760690512686,4.124947642088343,1.2921907039658902
2008-06-18,4652.7998046875,4679.75,4569.89990234375,4582.39990234375,27.258333003018237,3.1538820486733505,2.2240502534531026
2008-06-19,4582.5498046875,4585.7001953125,4488.9501953125,4504.25,23.328012173991937,3.111487914894582,2.203841122227442
2008-06-20,4504.2001953125,4532.0,4333.60009765625,4347.5498046875,22.944758675340097,3.3054074419891206,1.7295874421333406
2008-06-23,4351.14990234375,4351.14990234375,4225.5,4266.39990234375,18.627784363506777,3.845014525347298,1.4476759917216409
2008-06-24,4271.0498046875,4305.89990234375,4156.10009765625,4191.10009765625,16.396541517088487,3.8643833785101975,1.9571390886946785
2008-06-25,4189.60009765625,4264.5498046875,4093.199951171875,4252.64990234375,28.458236369299904,3.1304788692989014,1.4322282036661047
2008-06-26,4252.60009765625,4324.75,4230.0,4315.85009765625,28.506270857449955,2.7664198482732574,1.354011895485568
2008-06-27,4315.2998046875,4315.2998046875,4119.2001953125,4136.64990234375,24.49652185909902,3.764792512931017,2.0957719810394897
2008-06-30,4136.25,4163.0,4021.699951171875,4040.550048828125,20.08544686573051,2.7566517243775293,1.060487859581426
2008-07-01,4039.75,4075.39990234375,3878.199951171875,3896.75,20.238143619189913,3.65698501645866,1.142152706551891
2008-07-02,3895.300048828125,4107.14990234375,3848.25,4093.35009765625,25.88933518305359,3.886844256112618,1.0101822610353848
2008-07-03,4094.60009765625,4097.35009765625,3874.85009765625,3925.75,28.456653899288657,3.9012229927889033,1.2294147797131392
2008-07-04,3926.64990234375,4033.5,3896.39990234375,4016.0,28.30629636397676,4.006944221319193,1.1034850130656892
2008-07-07,4002.0,4114.5,4002.0,4030.0,26.698133187864357,4.245718843131329,2.493703551669878
2008-07-08,4028.699951171875,4028.699951171875,3896.050048828125,3988.550048828125,24.630474692314316,3.499917983929577,1.4332149549311344
2008-07-09,3990.89990234375,4169.39990234375,3990.89990234375,4157.10009765625,16.262099474925733,3.9604983790591426,1.223902019003871
2008-07-10,4155.64990234375,4187.9501953125,4110.39990234375,4162.2001953125,17.424430711419205,3.7383454707316734,1.361494386993877
2008-07-11,4166.0,4215.5,4014.449951171875,4049.0,28.478312827906187,2.873279879595365,2.404188357310202
2008-07-14,4047.449951171875,4118.10009765625,4004.25,4039.699951171875,24.09643589489385,2.5513792897388163,1.7802403345365936
2008-07-15,4039.300048828125,4040.699951171875,3835.5,3861.10009765625,15.137955774249445,3.0690827713538678,1.5472271444617853
2008-07-16,3861.550048828125,3920.050048828125,3790.199951171875,3816.699951171875,16.522073142990482,3.3860674126752386,2.310087186863829
2008-07-17,3823.14990234375,3968.75,3823.14990234375,3947.199951171875,24.952526536620837,3.7342118888573124,1.5924854058235487
2008-07-18,3962.949951171875,4110.5498046875,3926.300048828125,4092.25,15.07592375769328,4.199918661006411,1.5025128549365436
2008-07-21,4092.199951171875,4168.14990234375,4072.75,4159.5,17.41212077126248,2.8924914334123315,1.3109237838246033
2008-07-22,4158.4501953125,4262.4501953125,4137.9501953125,4240.10009765625,23.231006840498793,2.7510995797969544,1.5666952358641173
2008-07-23,4246.7001953125,4491.5498046875,4246.7001953125,4476.7998046875,25.3784279653904,4.426959894948655,1.475026534025389
2008-07-24,4476.2001953125,4539.4501953125,4385.85009765625,4433.5498046875,24.779418892539006,2.716089118752814,2.0159559389472115
2008-07-25,4440.85009765625,4440.85009765625,4297.14990234375,4311.85009765625,18.3640396419084,3.4569821402143783,1.4343740570060906
2008-07-28,4282.25,4352.64990234375,4282.25,4332.10009765625,25.68268832021304,3.6711274575866035,1.8657996196338422
2008-07-29,4332.2001953125,4332.2001953125,4159.14990234375,4189.85009765625,18.558736312452,3.5827488418148765,1.098838247547959
2008-07-30,4191.2001953125,4327.0,4191.2001953125,4313.5498046875,19.880995472389017,2.6720643140658864,1.2869337350447716
2008-07-31,4314.35009765625,4342.0,4285.5498046875,4332.9501953125,26.197371076770363,2.614053828007239,1.6111079074170231
2008-08-01,4331.60009765625,4422.9501953125,4235.7001953125,4413.5498046875,24.74449348570822,2.7109668549220713,2.4054238808630433
2008-08-04,4426.10009765625,4436.14990234375,4362.89990234375,4395.35009765625,27.73835115741267,3.6711753677452252,1.565877978573543
2008-08-05,4395.7998046875,4515.14990234375,4376.0,4502.85009765625,24.86419338450515,3.588689775268642,1.9961111817997512
2008-08-06,4506.25,4615.89990234375,4503.89990234375,4517.5498046875,23.524629050032075,2.9674815840734885,1.3826308336320972
2008-08-07,4515.25,4580.14990234375,4493.7001953125,4523.85009765625,16.40512151742139,3.775548283691183,1.1905503639598476
2008-08-08,4518.35009765625,4546.35009765625,4464.0,4529.5,20.515737045891502,4.140135004111299,1.0878049001200751
2008-08-11,4529.35009765625,4625.2001953125,4529.35009765625,4620.39990234375,18.978035515225884,2.5831579196931873,1.458120247814127
2008-08-12,4620.9501953125,4649.85009765625,4525.75,4552.25,18.659844650686253,3.496259887096085,1.236491540195362
